Record Length,2000,Points,688.640058041E-3,20.0000014E-3,,Record Length,2000,Points,688.640058041E-3,4.00000019E-3,
Sample Interval,31.99999992E-6,s,688.672065735E-3,12.0000001E-3,,Sample Interval,31.99999992E-6,s,688.672065735E-3,12.0000001E-3,
Trigger Point,-21.52000289E3,Samples,688.704073429E-3,20.0000014E-3,,Trigger Point,-21.52000289E3,Samples,688.704073429E-3,4.00000019E-3,
,,,688.736081123E-3,20.0000014E-3,,,,,688.736081123E-3,4.00000019E-3,
,,,688.768029213E-3,20.0000014E-3,,,,,688.768029213E-3,-4.00000019E-3,
,,,688.800036907E-3,20.0000014E-3,,,,,688.800036907E-3,12.0000001E-3,
Source,CH1,,688.832044601E-3,12.0000001E-3,,Source,CH2,,688.832044601E-3,4.00000019E-3,
Vertical Units,V,,688.864052296E-3,12.0000001E-3,,Vertical Units,V,,688.864052296E-3,4.00000019E-3,
Vertical Scale,200.00000950E-3,,688.896059990E-3,12.0000001E-3,,Vertical Scale,200.00000950E-3,,688.896059990E-3,4.00000019E-3,
Vertical Offset,0,,688.928067684E-3,12.0000001E-3,,Vertical Offset,0,,688.928067684E-3,12.0000001E-3,
Horizontal Units,s,,688.960075378E-3,20.0000014E-3,,Horizontal Units,s,,688.960075378E-3,-4.00000019E-3,
Horizontal Scale,6.39999998E-3,,688.992083073E-3,12.0000001E-3,,Horizontal Scale,6.39999998E-3,,688.992083073E-3,4.00000019E-3,
Pt Fmt,Y,,689.024031162E-3,20.0000014E-3,,Pt Fmt,Y,,689.024031162E-3,4.00000019E-3,
Yzero,-2.7000000,,689.056038857E-3,20.0000014E-3,,Yzero,-2.7000000,,689.056038857E-3,-4.00000019E-3,
,,,689.088046551E-3,12.0000001E-3,,,,,689.088046551E-3,4.00000019E-3,
,,,689.120054245E-3,12.0000001E-3,,,,,689.120054245E-3,4.00000019E-3,
Note,TBS2102B - 6:39:43 PM   10/23/2025,,689.152061939E-3,12.0000001E-3,,Note,TBS2102B - 6:39:43 PM   10/23/2025,,689.152061939E-3,12.0000001E-3,
,,,689.184069633E-3,12.0000001E-3,,,,,689.184069633E-3,12.0000001E-3,
,,,689.216077328E-3,12.0000001E-3,,,,,689.216077328E-3,4.00000019E-3,
,,,689.248085022E-3,12.0000001E-3,,,,,689.248085022E-3,4.00000019E-3,
,,,689.280033112E-3,12.0000001E-3,,,,,689.280033112E-3,12.0000001E-3,
,,,689.312040806E-3,12.0000001E-3,,,,,689.312040806E-3,12.0000001E-3,
,,,689.344048500E-3,20.0000014E-3,,,,,689.344048500E-3,4.00000019E-3,
,,,689.376056194E-3,20.0000014E-3,,,,,689.376056194E-3,12.0000001E-3,
,,,689.408063889E-3,12.0000001E-3,,,,,689.408063889E-3,4.00000019E-3,
,,,689.440071583E-3,12.0000001E-3,,,,,689.440071583E-3,4.00000019E-3,
,,,689.472079277E-3,12.0000001E-3,,,,,689.472079277E-3,-4.00000019E-3,
,,,689.504086971E-3,12.0000001E-3,,,,,689.504086971E-3,4.00000019E-3,
,,,689.536035061E-3,20.0000014E-3,,,,,689.536035061E-3,4.00000019E-3,
,,,689.568042755E-3,12.0000001E-3,,,,,689.568042755E-3,12.0000001E-3,
,,,689.600050449E-3,12.0000001E-3,,,,,689.600050449E-3,4.00000019E-3,
,,,689.632058144E-3,12.0000001E-3,,,,,689.632058144E-3,4.00000019E-3,
,,,689.664065838E-3,20.0000014E-3,,,,,689.664065838E-3,4.00000019E-3,
,,,689.696073532E-3,12.0000001E-3,,,,,689.696073532E-3,-4.00000019E-3,
,,,689.728081226E-3,20.0000014E-3,,,,,689.728081226E-3,12.0000001E-3,
,,,689.760029316E-3,4.00000019E-3,,,,,689.760029316E-3,4.00000019E-3,
,,,689.792037010E-3,20.0000014E-3,,,,,689.792037010E-3,4.00000019E-3,
,,,689.824044704E-3,12.0000001E-3,,,,,689.824044704E-3,4.00000019E-3,
,,,689.856052399E-3,12.0000001E-3,,,,,689.856052399E-3,4.00000019E-3,
,,,689.888060093E-3,20.0000014E-3,,,,,689.888060093E-3,12.0000001E-3,
,,,689.920067787E-3,12.0000001E-3,,,,,689.920067787E-3,4.00000019E-3,
,,,689.952075481E-3,12.0000001E-3,,,,,689.952075481E-3,12.0000001E-3,
,,,689.984083176E-3,20.0000014E-3,,,,,689.984083176E-3,4.00000019E-3,
,,,690.016031265E-3,4.00000019E-3,,,,,690.016031265E-3,4.00000019E-3,
,,,690.048038960E-3,12.0000001E-3,,,,,690.048038960E-3,12.0000001E-3,
,,,690.080046654E-3,20.0000014E-3,,,,,690.080046654E-3,4.00000019E-3,
,,,690.112054348E-3,12.0000001E-3,,,,,690.112054348E-3,4.00000019E-3,
,,,690.144062042E-3,12.0000001E-3,,,,,690.144062042E-3,12.0000001E-3,
,,,690.176069736E-3,20.0000014E-3,,,,,690.176069736E-3,4.00000019E-3,
,,,690.208077431E-3,20.0000014E-3,,,,,690.208077431E-3,4.00000019E-3,
,,,690.240085125E-3,12.0000001E-3,,,,,690.240085125E-3,-4.00000019E-3,
,,,690.272033215E-3,20.0000014E-3,,,,,690.272033215E-3,4.00000019E-3,
,,,690.304040909E-3,20.0000014E-3,,,,,690.304040909E-3,4.00000019E-3,
,,,690.336048603E-3,4.00000019E-3,,,,,690.336048603E-3,4.00000019E-3,
,,,690.368056297E-3,12.0000001E-3,,,,,690.368056297E-3,4.00000019E-3,
,,,690.400063992E-3,20.0000014E-3,,,,,690.400063992E-3,4.00000019E-3,
,,,690.432071686E-3,12.0000001E-3,,,,,690.432071686E-3,12.0000001E-3,
,,,690.464079380E-3,12.0000001E-3,,,,,690.464079380E-3,12.0000001E-3,
,,,690.496087074E-3,12.0000001E-3,,,,,690.496087074E-3,12.0000001E-3,
,,,690.528035164E-3,12.0000001E-3,,,,,690.528035164E-3,12.0000001E-3,
,,,690.560042858E-3,12.0000001E-3,,,,,690.560042858E-3,-12.0000001E-3,
,,,690.592050552E-3,12.0000001E-3,,,,,690.592050552E-3,4.00000019E-3,
,,,690.624058247E-3,12.0000001E-3,,,,,690.624058247E-3,-4.00000019E-3,
,,,690.656065941E-3,20.0000014E-3,,,,,690.656065941E-3,-84.000006318E-3,
