Record Length,2000,Points,452.800035477E-3,60.000002384E-3,,Record Length,2000,Points,452.800035477E-3,20.0000014E-3,
Sample Interval,159.99999596E-6,s,452.960044146E-3,60.000002384E-3,,Sample Interval,159.99999596E-6,s,452.960044146E-3,20.0000014E-3,
Trigger Point,-2.83000043E3,Samples,453.120023012E-3,100.0000089E-3,,Trigger Point,-2.83000043E3,Samples,453.120023012E-3,20.0000014E-3,
,,,453.280031681E-3,60.000002384E-3,,,,,453.280031681E-3,20.0000014E-3,
,,,453.440040350E-3,60.000002384E-3,,,,,453.440040350E-3,20.0000014E-3,
,,,453.600049019E-3,60.000002384E-3,,,,,453.600049019E-3,20.0000014E-3,
Source,CH1,,453.760027885E-3,100.0000089E-3,,Source,CH2,,453.760027885E-3,-20.0000014E-3,
Vertical Units,V,,453.920036554E-3,60.000002384E-3,,Vertical Units,V,,453.920036554E-3,20.0000014E-3,
Vertical Scale,1.0000001,,454.080045223E-3,60.000002384E-3,,Vertical Scale,1.0000001,,454.080045223E-3,-20.0000014E-3,
Vertical Offset,0,,454.240024090E-3,60.000002384E-3,,Vertical Offset,0,,454.240024090E-3,20.0000014E-3,
Horizontal Units,s,,454.400032759E-3,20.0000014E-3,,Horizontal Units,s,,454.400032759E-3,-20.0000014E-3,
Horizontal Scale,31.99999919E-3,,454.560041428E-3,60.000002384E-3,,Horizontal Scale,31.99999919E-3,,454.560041428E-3,20.0000014E-3,
Pt Fmt,Y,,454.720050097E-3,60.000002384E-3,,Pt Fmt,Y,,454.720050097E-3,-20.0000014E-3,
Yzero,-2.7000000,,454.880028963E-3,60.000002384E-3,,Yzero,-2.7000000,,454.880028963E-3,20.0000014E-3,
,,,455.040037632E-3,60.000002384E-3,,,,,455.040037632E-3,20.0000014E-3,
,,,455.200046301E-3,60.000002384E-3,,,,,455.200046301E-3,-20.0000014E-3,
Note,TBS2102B - 6:33:06 PM   10/23/2025,,455.360025167E-3,60.000002384E-3,,Note,TBS2102B - 6:33:06 PM   10/23/2025,,455.360025167E-3,-20.0000014E-3,
,,,455.520033836E-3,60.000002384E-3,,,,,455.520033836E-3,20.0000014E-3,
,,,455.680042505E-3,60.000002384E-3,,,,,455.680042505E-3,-20.0000014E-3,
,,,455.840021372E-3,60.000002384E-3,,,,,455.840021372E-3,20.0000014E-3,
,,,456.000030041E-3,60.000002384E-3,,,,,456.000030041E-3,20.0000014E-3,
,,,456.160038710E-3,60.000002384E-3,,,,,456.160038710E-3,20.0000014E-3,
,,,456.320047379E-3,60.000002384E-3,,,,,456.320047379E-3,20.0000014E-3,
,,,456.480026245E-3,60.000002384E-3,,,,,456.480026245E-3,-20.0000014E-3,
,,,456.640034914E-3,20.0000014E-3,,,,,456.640034914E-3,-20.0000014E-3,
,,,456.800043583E-3,60.000002384E-3,,,,,456.800043583E-3,20.0000014E-3,
,,,456.960022449E-3,60.000002384E-3,,,,,456.960022449E-3,20.0000014E-3,
,,,457.120031118E-3,60.000002384E-3,,,,,457.120031118E-3,20.0000014E-3,
,,,457.280039787E-3,60.000002384E-3,,,,,457.280039787E-3,-20.0000014E-3,
,,,457.440048456E-3,60.000002384E-3,,,,,457.440048456E-3,20.0000014E-3,
,,,457.600027323E-3,60.000002384E-3,,,,,457.600027323E-3,60.000002384E-3,
,,,457.760035992E-3,60.000002384E-3,,,,,457.760035992E-3,20.0000014E-3,
,,,457.920044661E-3,60.000002384E-3,,,,,457.920044661E-3,-20.0000014E-3,
,,,458.080023527E-3,60.000002384E-3,,,,,458.080023527E-3,20.0000014E-3,
,,,458.240032196E-3,60.000002384E-3,,,,,458.240032196E-3,-20.0000014E-3,
,,,458.400040865E-3,60.000002384E-3,,,,,458.400040865E-3,20.0000014E-3,
,,,458.560049534E-3,60.000002384E-3,,,,,458.560049534E-3,20.0000014E-3,
,,,458.720028400E-3,60.000002384E-3,,,,,458.720028400E-3,20.0000014E-3,
,,,458.880037069E-3,60.000002384E-3,,,,,458.880037069E-3,20.0000014E-3,
,,,459.040045738E-3,60.000002384E-3,,,,,459.040045738E-3,-20.0000014E-3,
,,,459.200024605E-3,20.0000014E-3,,,,,459.200024605E-3,-20.0000014E-3,
,,,459.360033274E-3,60.000002384E-3,,,,,459.360033274E-3,20.0000014E-3,
,,,459.520041943E-3,60.000002384E-3,,,,,459.520041943E-3,-20.0000014E-3,
,,,459.680020809E-3,60.000002384E-3,,,,,459.680020809E-3,-20.0000014E-3,
,,,459.840029478E-3,60.000002384E-3,,,,,459.840029478E-3,-20.0000014E-3,
,,,460.000038147E-3,60.000002384E-3,,,,,460.000038147E-3,-20.0000014E-3,
,,,460.160046816E-3,60.000002384E-3,,,,,460.160046816E-3,-20.0000014E-3,
,,,460.320025682E-3,60.000002384E-3,,,,,460.320025682E-3,-20.0000014E-3,
,,,460.480034351E-3,60.000002384E-3,,,,,460.480034351E-3,-20.0000014E-3,
,,,460.640043020E-3,60.000002384E-3,,,,,460.640043020E-3,20.0000014E-3,
,,,460.800021887E-3,100.0000089E-3,,,,,460.800021887E-3,-20.0000014E-3,
,,,460.960030556E-3,60.000002384E-3,,,,,460.960030556E-3,20.0000014E-3,
,,,461.120039225E-3,60.000002384E-3,,,,,461.120039225E-3,-20.0000014E-3,
